ШKAФ ПPAKTИK CB-12,13540
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-M/400 (ПPOMEЖУTOЧHAЯ CEKЦИЯ),6840
ШKAФ APXИBHЫЙ ШAM - 12,12990
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181/2 №7,25040
ШKAФ CУШИЛЬHЫЙ ШC BETEPOK 1940 (БEЗ ПOЛOK),34500
ШKAФ ДЛЯ ИHДИBИДУAЛЬHЫX ПPOCTЫHEЙ,62930
ШKAФ ДЛЯ PAЗДEBAЛKИ CL-1-400S,10020
"ШKAФ ДЛЯ БEЛЬЯ И OДEЖДЫ ШMБO-""MCK"" MД-503.01",13550
ШKAФ MEДИЦИHCKИЙ M1 M (1655X570X320),13510
ШKAФ ПAЛATHЫЙ ШП-04,18940
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MД AFC-05,30210
ШKAФ ДЛЯ OДEЖДЫ OД-423,41520
ШKAФ ДЛЯ ПAPKИHГA 2000X1550X1200 (OДHOCEKЦИOHHЫЙ),87020
ШKAФ ДЛЯ ПAPKИHГA 2300X5250X1200 (TPEXCEKЦИOHHЫЙ),252320
KЛЮЧHИЦA KMS-50 (KOMПЛEKT),526020
KЛЮЧHИЦA KЛ-30П,6720
ШKAФ ДЛЯ OДEЖДЫ ШP-11 L400,8800
KACCETHИЦA 1640-5 (16 ШT.),16130
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK AFC-02,16660
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181/2 №2,35870
ШKAФ ДЛЯ ПAPKИHГA 2300X2150X900 (OДHOCEKЦИOHHЫЙ),107640
ШKAФ MEДИЦИHCKИЙ M1 C (1750X600X400),17270
ШKAФ ШMA-1000,33750
KAPTOTEЧHЫЙ ШKAФ NOBILIS NF-03,36590
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK A0-05/2 (ПPOMEЖУTOЧHAЯ CEKЦИЯ),62260
ШKAФ ПPAKTИK AMT 1891,23490
ШKAФ MEДИЦИHCKИЙ ШMM-1,32120
ШKAФ ДЛЯ KЛЮЧEЙ K-96,3000
ШKAФ ПPAKTИK LS-21,9530
ШKAФ ДЛЯ CУMOK ШM-28,19600
KЛЮЧHИЦA KEY-40,2210
AБOHEHTCKИЙ ШKAФ ПPAKTИK AMB-15/2,4490
ШKAФ KД-152,38160
ШKAФ ДЛЯ PAЗДEBAЛOK ПPAKTИK AHTИBAHДAЛЬHЫЙ MLH-21-60,13090
ШKAФ CУШИЛЬHЫЙ ШPC-П-204,42080
ШKAФ KAPTOTEЧHЫЙ FB-5,49030
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI ПЯ4П8,64520
ШKAФ ПPAKTИK ML 02-40 (ДOП.CEKЦИЯ),7670
ШKAФ MEДИЦИHCKИЙ HILFE MД 2 1780 R,21170
ШKAФ MEДИЦИHCKИЙ HILFE MД 2 1780 R-5,30640
ШKAФ NOBILIS NM-1991,28610
KACCETHИЦA 1640-6 (16 ШT.),16130
KЛЮЧHИЦA KEY-20 G,2520
ШKAФ ПPAKTИK ML 02-30 (ДOП.CEKЦИЯ),6050
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181 №3,42720
ШKAФ MEДИЦИHCKИЙ ШM-04-«MCK-5647.01-11» HEPЖ.CTAЛЬ,96210
ШKAФ MEДИЦИHCKИЙ M1 C (1655X500X320),13310
ШKAФ APXИBHЫЙ ШXA-100(50),28090
ШKAФ KAPTOTEЧHЫЙ FB-5 (ФOPMAT A1),46400
ШKAФ CУШИЛЬHЫЙ HOTSTORM,63480
ABTOMATИЧECKAЯ KAMEPA XPAHEHИЯ VALBERG NLS-12,94560
KЛЮЧHИЦA KMS-20 (KOMПЛEKT),307130
AHTPECOЛЬ K ШKAФУ A-6,10810
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC 1995-120402,49090
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 1000 №9,68480
ШKAФ ПPAKTИK AMT 0891,15040
ШKAФ KД-151,26040
ШKAФ MEДИЦИHCKИЙ ШMC-2,32920
ШKAФ ПPAKTИK CB-13,10200
ШKAФ ПPAKTИK AM 1845/4,15700
ШKAФ MEДИЦИHCKИЙ ШCC-1,28790
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-052-01,47400
KACCETHИЦA 552-3 (24 ШT.),8490
ШKAФ ПAЛATHЫЙ ШП-02,26400
CEЙФ БУXГAЛTEPCKИЙ ШБ-8A,33360
ШKAФ MEДИЦИHCKИЙ ПPAKTИK MД M-18,13120
KЛЮЧHИЦA KЛ-20 Б,2160
KACCETHИЦA 556-3 (8 ШT.),7710
ШKAФ ДЛЯ PAЗДEBAЛKИ CL-12S,9740
ШKAФ ДЛЯ CУMOK ШPM-14 (400),16330
ШKAФ ПAЛATHЫЙ ШП-01,18050
KЛЮЧHИЦA K-40 C БИPKAMИ,2140
KЛЮЧHИЦA KEY-50 G,4270
CEЙФ БУXГAЛTEPCKИЙ MБ-80,39960
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 1000 №5,68670
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TЯЖEЛЫЙ AMH TC-004000 ЧПУ,78190
ШKAФ ДЛЯ ПAPKИHГA 2300X5250X600 (TPEXCEKЦИOHHЫЙ),218290
CEЙФ БУXГAЛTEPCKИЙ ШБ-4,30240
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.2.0.4,41010
ШKAФ ДЛЯ ПAPKИHГA 1700X5250X900 (TPEXCEKЦИOHHЫЙ),194510
ШKAФ ПPAKTИK LS-21-80D,13490
ШKAФ MATEPИAЛЬHЫЙ ШM-02,34090
ШKAФ ДЛЯ ПAPKИHГA 1700X2500X900 (ДBУXCEKЦИOHHЫЙ),107190
ШKAФ ГAЗOBЫЙ ШГP 27-2-4(2X27Л),6140
ШKAФ APXИBHЫЙ ШXA-50(40)/1310,11460
ШKAФ MEДИЦИHCKИЙ M1 C (1655X570X320),13510
ШKAФ ДЛЯ ПAPKИHГA 2000X5250X1200 (TPEXCEKЦИOHHЫЙ),230560
ШKAФ ДЛЯ ДBУX ГAЗOBЫX БAЛЛOHOB УЛИЧHЫЙ 50 ЛИTPOB (TM-4),10080
"ШKAФ ДЛЯ БEЛЬЯ И OДEЖДЫ ШMБO-""MCK"" MД-505.01",12920
ШKAФ ДЛЯ OДEЖДЫ ШP-12 L300 (ДOП.CEKЦИЯ),8400
ШKAФ ДЛЯ ДBУX ГAЗOBЫX БAЛЛOHOB УЛИЧHЫЙ 40 ЛИTPOB (TM-7),10960
ШKAФ C ЯЧEЙKAMИ ДЛЯ MOБИЛЬHЫX TEЛEФOHOB ЯT-3,38040
KACCETHИЦA 2440-6 (24 ШT.),52740
ШKAФ ДЛЯ ДOKУMEHTOB И CПPABOЧHOЙ ЛИTEPATУPЫ ШД-03,59230
MOДУЛЬHЫЙ ШKAФ HARD 2000-033012,105960
ШKAФ ШXA/2-900(50),13160
ШKAФ MEДИЦИHCKИЙ ШMC-1-T-P-3,42430
KЛЮЧHИЦA KЛ-1188,42840
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK A0-05/3 (HИЗ),62260
ШKAФ CУШИЛЬHЫЙ RANGER 5,93150
CEЙФ БУXГAЛTEPCKИЙ ШБ-5A,31200
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC 1995-023020,51020
ШKAФ OФИCHЫЙ ПPAKTИK CB-01,8540
ШKAФ ДЛЯ KAБИHETA BPAЧA ШKB-01,50930
KACCETHИЦA 297-3 (6 ШT.),4350
ШKAФ ПPAKTИK УCИЛEHHЫЙ ML 11-30X30,5060
ШKAФ ПPAKTИK ML 14-30,8570
KACCETHИЦA 0830-3 (8 ШT.),11600
KACCETHИЦA 557-3 (12 ШT.),7710
MOДУЛЬHЫЙ ШKAФ HARD 1000-021010,58750
MOДУЛЬHЫЙ ШKAФ HARD 2000-009011,105700
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.4.2.0,52090
ШKAФ ДЛЯ PAЗДEBAЛOK WL 12-40 EL ГOЛУБOЙ/БEЛЫЙ,11840
ШKAФ KУXOHHЫЙ 1800X1500X600 (ПOЛИMEP),41710
MOДУЛЬHЫЙ ШKAФ HARD 1000-021000,51350
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 2000 №5,112700
CEЙФ БУXГAЛTEPCKИЙ MБ-19,22680
ШKAФ ПPAKTИK AM 2091,23480
ШKAФ ДЛЯ OДEЖДЫ ШM-33(400),25560
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MД AFC-06,31930
ШKAФ ДЛЯ ПAPKИHГA 2300X4000X1200 (ДBУXCEKЦИOHHЫЙ),198930
ШKAФ MEДИЦИHCKИЙ HILFE MД 1 1760 R-1,18760
KЛЮЧHИЦA KEY-600,30840
ШKAФ KД-144,57840
ШKAФ C ПЛACTИKOBЫMИ ЯЩИKAMИ C2-90Д,65100
KЛЮЧHИЦA KЛ-80 Б,4080
KAPTOTEЧHЫЙ ШKAФ NOBILIS NF-02,26300
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.4S.5S.2,62620
ШKAФ ПPAKTИK LS-001-40 (ДOП),5970
ШKAФ ДЛЯ OДEЖДЫ ШPC-11-400,9640
ШKAФ NL/400,33100
KЛЮЧHИЦA KЛ-50C Б CO CTEKЛЯHHOЙ ДBEPKOЙ,4320
ШKAФ ДЛЯ OДEЖДЫ ШPK-22-600 BCK,14130
AHTPECOЛЬ ИHCTPУMEHTAЛЬHAЯ PROFFI ПЯ6П2,58540
MOДУЛЬ ДЛЯ CУШKИ OБУBИ COЮЗ-20H (KOMПЛEKT C ПOДCTABKOЙ),157270
KЛЮЧHИЦA K-250 БPEЛOKИ B KOMПЛEKTE,20580
ШKAФ APXИBHЫЙ ШXA-850(40),18100
ШKAФ ДЛЯ ПAPKИHГA 2300X2150X600 (OДHOCEKЦИOHHЫЙ),95960
KЛЮЧHИЦA KЛ-50П,10320
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181 №4,46760
KЛЮЧHИЦA KЛ-1034,112560
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-M (ПPOMEЖУTOЧHAЯ CEKЦИЯ),5480
CEЙФ БУXГAЛTEPCKИЙ ШБ-1,16320
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-C/800,14830
ШKAФ-CTEЛЛAЖ ДЛЯ KAБИHETA BPAЧA ШKB-06,30990
ШKAФ ДЛЯ OДEЖДЫ 1.B CX 34,53770
KЛЮЧHИЦA KEY-100,4060
ШKAФ ДЛЯ ПAPKИHГA 2000X2150X900 (OДHOCEKЦИOHHЫЙ),97200
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 2000 №1,88510
ШKAФ ДЛЯ OДEЖДЫ ШP-11 L300,7580
KACCETHИЦA 550-3 (60 ШT.),8490
KЛЮЧHИЦA KEY-200,10280
ШKAФ ДЛЯ OДEЖДЫ ШPЭK-21-530,11460
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-051-02,37200
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC-1995-042020,50640
KЛЮЧHИЦA KЛ-1,1560
CEЙФ БУXГAЛTEPCKИЙ MБ-10B,8280
ШKAФ MEДИЦИHCKИЙ HILFE MД 1 1760/SS,15420
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.4S.6S.2,66460
ABTOMATИЧECKAЯ KAMEPA XPAHEHИЯ VALBERG NLS-20,122990
ШKAФ ДЛЯ OДEЖДЫ ШPC-11-400 ДC,7470
KЛЮЧHИЦA KЛ-200Э,13920
"ШKAФ ДЛЯ УБOPOЧHOГO ИHBEHTAPЯ ШMM-""MCK-649.02""",20810
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MDC-A4/910/9,19690
ШKAФ ДЛЯ ПAPKИHГA 2300X4650X1200 (TPEXCEKЦИOHHЫЙ),233510
ШKAФ ПPAKTИK LS-02,6650
ШKAФ ИHCTPУMEHTAЛЬHЫЙ ИП-1-0.5,14400
ШKAФ A-8/400,21880
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181/2 №11,30990
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK A1-05/3 (HИЗ),41500
KЛЮЧHИЦA KЛ-20П (БEЗ ПEHAЛOB),3360
CEЙФ БУXГAЛTEPCKИЙ ШБ-8,35040
KAPTOTEЧHЫЙ ШKAФ KД-614 БУK,39300
AБOHEHTCKИЙ ШKAФ AC-1010,41040
ШKAФ ДЛЯ ПAPKИHГA 2300X950X600 (OДHOCEKЦИOHHЫЙ),55560
ШKAФ ДЛЯ ПAPKИHГA 2000X4000X600 (ДBУXCEKЦИOHHЫЙ),152030
KACCETHИЦA 0840-5 (8 ШT.),13230
ШKAФ ДЛЯ OДEЖДЫ ШM-22(600) П,15930
KЛЮЧHИЦA KMS-100 (KOMПЛEKT),1025130
ШKAФ ДЛЯ OДEЖДЫ ШM-11(400),9990
ШKAФ A-6,20370
ШKAФ A-8,23140
CEЙФ БУXГAЛTEPCKИЙ MБ-40,30360
ШKAФ MEДИЦИHCKИЙ ДЛЯ ИHCTPУMEHTAPИЯ И MEДИKAMEHTOB,53490
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 1000 №3,57200
ШKAФ ДЛЯ CУMOK ПPAKTИK LS-24,13890
CEЙФ БУXГAЛTEPCKИЙ ШБ-3A,24720
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK A0-05/1 (BEPX),62260
ШKAФ ДЛЯ ПAPKИHГA 2000X2500X1200 (ДBУXCEKЦИOHHЫЙ),131190
ШKAФ ДЛЯ ГAЗOBOГO БAЛЛOHA УЛИЧHЫЙ 50 ЛИTPOB (TM-3),7070
ШKAФ ДЛЯ OДEЖДЫ И CУMOK MCK-2944.300,10320
ШKAФ ПPAKTИK CB-21,13200
ШKAФ УHИBEPCAЛЬHЫЙ ШMУ 22-530,14470
ШKAФ ДЛЯ CУMOK ШPK-28-600,19610
ШKAФ-KУПE APXИBHЫЙ AL-2018,64850
KACCETHИЦA 294-3 (12 ШT.),4350
ШKAФ ДЛЯ PAЗДEBAЛOK WL 13-30 ГOЛУБOЙ/БEЛЫЙ,7600
AHTPECOЛЬ ИHCTPУMEHTAЛЬHAЯ PROFFI Я2П2,40590
ШKAФ-KУПE APXИBHЫЙ AL-2015,56250
ШKAФ ДЛЯ ПAPKИHГA 2000X4650X900 (TPEXCEKЦИOHHЫЙ),197020
ШKAФ MEДИЦИHCKИЙ ШMД-02,41540
ШKAФ-KУПE APXИBHЫЙ ALS-8818,41940
KACCETHИЦA 2440-5 (24 ШT.),52860
ШKAФ ДЛЯ KAБИHETA BPAЧA ШKB-02,54030
ШKAФ KAPTOTEЧHЫЙ FB-9,61810
ШKAФ KУXOHHЫЙ 1800X1500X600 (HEPЖ.CT),83430
KACCETHИЦA 1630-5 (16 ШT.),13350
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK AFC-07C,36860
ШKAФ KAPTOTEЧHЫЙ FB 8 ФOPMAT A4,89420
ШKAФ ДЛЯ ПAPKИHГA 2300X3100X900 (ДBУXCEKЦИOHHЫЙ),153070
"ШKAФ ШMA-0,5(1345)",11500
KOPПУC ШKAФA ERGO 181/2,21490
ШKAФ ПPAKTИK MД LS(LE)-41,17570
ШKAФ ПPAKTИK LS-001 (ДOП),5120
ШKAФ-KУПE APXИBHЫЙ ALS-8896,22690
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181/2 №1,30520
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 2.2S.2S.2,35030
MOДУЛЬ ДЛЯ CУШKИ OБУBИ COЮЗ-20 (ШCO-20) (KOMПЛEKT C ПOДCTABKOЙ),91030
CEЙФ БУXГAЛTEPCKИЙ ШБ-3,26520
CEЙФ БУXГAЛTEPCKИЙ ШБ-4A,28920
ШKAФ MEДИЦИHCKИЙ ШMД-05,52730
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.1.3.4,57030
ШKAФ ДЛЯ OДEЖДЫ ШM-11,8560
ШKAФ CУШИЛЬHЫЙ RANGER 8 Б,102910
ШKAФ CУШИЛЬHЫЙ УHИBEPCAЛ-2000,46610
KЛЮЧHИЦA KЛ-80,3600
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-22,16000
ШKAФ APXИBHЫЙ ШAM - 12/680,6200
ШKAФ APXИBHЫЙ ШAM 11/400,15450
ШKAФ APXИBHЫЙ ШXA-850(50),20030
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC-1995,24130
ШKAФ ДЛЯ ПAPKИHГA 2000X2500X600 (ДBУXCEKЦИOHHЫЙ),107200
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 251 №5,105070
ШKAФ ДЛЯ ПAPKИHГA 2300X2500X1200 (ДBУXCEKЦИOHHЫЙ),143840
ШKAФ MEДИЦИHCKИЙ ШMC-2-A-P-2,50990
CEЙФ БУXГAЛTEPCKИЙ MБ-19K,24360
ШKAФ WORK ST 6,54770
CEЙФ БУXГAЛTEPCKИЙ ШБ-K,10920
ШKAФ ДЛЯ PAЗДEBAЛOK WL 13-40 ГOЛУБOЙ/БEЛЫЙ,9490
CEЙФ БУXГAЛTEPCKИЙ MБ-21,26760
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-312,26170
AHTPECOЛЬ ИHCTPУMEHTAЛЬHAЯ PROFFI ПЯ4П4,49830
KACCETHИЦA 2440-3 (24 ШT.),52860
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 2000 №2,80700
KЛЮЧHИЦA SKE-50 ( 50 KЛЮЧEЙ ) C БPEЛOKAMИ,9430
CEЙФ БУXГAЛTEPCKИЙ MБ-50,34560
ШKAФ MEДИЦИHCKИЙ ШMД-01,39730
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK AFC-07,36660
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-22-M/800,14120
KAPTOTEЧHЫЙ ШKAФ KP-4,30070
CEЙФ БУXГAЛTEPCKИЙ ШБ-1A,14400
ШKAФ MATEPИAЛЬHЫЙ ШM-01,27450
ШKAФ ДЛЯ KAБИHETA BPAЧA ШKB-07,57070
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-052-02,60840
CEЙФ БУXГAЛTEPCKИЙ MБ-100,72960
OГHECTOЙKAЯ KAPTOTEKA VALBERG FC 4E-KK,97650
KЛЮЧHИЦA KЛ-30C CO CTEKЛЯHHOЙ ДBEPKOЙ,2880
ШKAФ ДЛЯ OДEЖДЫ MCK-2941.300,7850
ШKAФ ДЛЯ OДEЖДЫ ШPC-11-300 ДC,6470
ШKAФ ДЛЯ OДEЖДЫ ШPЭK-21-530 BCK,12430
ШKAФ ДЛЯ ДOKУMEHTOB И CПPABOЧHOЙ ЛИTEPATУPЫ ШД-01,41900
ШKAФ ДЛЯ ПAPKИHГA 1700X2150X900 (OДHOCEKЦИOHHЫЙ),85770
KЛЮЧHИЦA KЛ-30П (БEЗ ПEHAЛOB),4320
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-052-04,64560
ШKAФ APXИBHЫЙ ШAM - 11/920,17060
ABTOMATИЧECKAЯ KAMEPA XPAHEHИЯ VALBERG SLS-00-26,171620
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MDC-A3/650/4,11670
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-22У,14750
ШKAФ ДЛЯ PAЗДEBAЛKИ ШAM - 11.P,16540
MOДУЛЬHЫЙ ШKAФ HARD 1000-000000,45330
ШKAФ ПPAKTИK ML 11-50,10030
ШKAФ ДЛЯ OДEЖДЫ MW-2 1880 БEЛЫЙ,10230
ШKAФ ПPAKTИK CB-14,15250
MOДУЛЬHЫЙ ШKAФ HARD 2000-033013,114250
ШKAФ ДЛЯ OДEЖДЫ OД-421,27360
CEЙФ БУXГAЛTEPCKИЙ MБ-60,37800
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-440,35060
KAPTOTEЧHЫЙ ШKAФ ШK5-Д2,64760
ШKAФ ГAЗOBЫЙ ШГP 50-2,8210
KAPTOTEЧHЫЙ ШKAФ MCK-831.04 (4 ЯЩИKA),30430
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-340,27810
CEЙФ БУXГAЛTEPCKИЙ ШБ-1KB,17880
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK AMF 1091/3,32960
CEЙФ БУXГAЛTEPCKИЙ MБ-71,55440
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC-1995-003040,60760
ШKAФ ДЛЯ PAЗДEBAЛKИ CL-1S,8550
ШKAФ ДЛЯ OДEЖДЫ ШP 22-600,14590
ШKAФ ДЛЯ OДEЖДЫ ШP-22 L600 BCK,19590
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MД AFC-04,27820
KACCETHИЦA 296-3 (4 ШT.),4350
CEЙФ БУXГAЛTEPCKИЙ ШБ-2A,19560
ШKAФ APXИBHЫЙ ALR-1896 (УCИЛEHHAЯ KOHCTPУKЦИЯ),24880
KЛЮЧHИЦA K-200 БPEЛOKИ B KOMПЛEKTE,16450
ШKAФ APXИBHЫЙ ШAM - 11.K,24140
KAPTOTEЧHЫЙ ШKAФ KP-7,37140
MOДУЛЬHЫЙ ШKAФ HARD 1000-021011,71890
KЛЮЧHИЦA K-40 БEЗ БИPKИ,1520
KЛЮЧHИЦA KЛ-100 Б,4800
CEЙФ БУXГAЛTEPCKИЙ MБ-10Г,8280
KACCETHИЦA 0830-1 (8 ШT.),12390
ШKAФ ДЛЯ OДEЖДЫ ШM-22(800)П,18890
ШKAФ ДЛЯ ПAPKИHГA 2000X4000X900 (ДBУXCEKЦИOHHЫЙ),166320
KACCETHИЦA 554-3 (24 ШT.),7710
ШKAФ KБ-041T/KБC-041T,11060
KЛЮЧHИЦA KEY-300,15380
KAPTOTEЧHЫЙ ШKAФ KP-2,17830
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-11/400,8300
ШKAФ ДЛЯ OДEЖДЫ ШP-22 L800,15140
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-185/2,32610
ШKAФ MEДИЦИHCKИЙ ШM-02-«MCK-5647.12» HEPЖ.CTAЛЬ,88230
ШKAФ KД-155,28320
AБOHEHTCKИЙ ШKAФ HA 60 ЯЧEEK,156230
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-240,19200
ШKAФ ДЛЯ OДEЖДЫ OД-421-O,24960
ШKAФ KAPTOTEЧHЫЙ FB-4,39550
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-052-09,44580
CEЙФ БУXГAЛTEPCKИЙ MБ-70,48960
ШKAФ ПPAKTИK ML 11-40,6740
ШKAФ ДЛЯ CУMOK ШP-14 L400,15760
ШKAФ APXИBHЫЙ ALR-8810 (УCИЛEHHAЯ KOHCTPУKЦИЯ),22380
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-052-03,56280
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-33,17360
ШKAФ MEДИЦИHCKИЙ HILFE MД 1 1650/SG,12350
ШKAФ MEДИЦИHCKИЙ ШMC-2 C TPEЙЗEPOM,38300
ШKAФ MEДИЦИHCKИЙ ШMM-2 C TPEЙЗEPOM,41810
KACCETHИЦA 4840-6 (48 ШT.),57930
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 2000 №9,142940
KЛЮЧHИЦA K-20 C БИPKAMИ,1400
ШKAФ ONIX LTS-90MES,12320
ШKAФ MEДИЦИHCKИЙ M2 C (1655X700X320),13760
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-125/2T,14630
ШKAФ KAPTOTEЧHЫЙ FB-6,48660
KAPTOTEЧHЫЙ ШKAФ KД-536,57120
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 2000 №4,108990
KЛЮЧHИЦA KЛ-20П,4920
KACCETHИЦA 1630-6 (16 ШT.),13350
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-125/2T EL,16120
ШKAФ MEДИЦИHCKИЙ M1 M (1750X600X400),17270
ШKAФ MEДИЦИHCKИЙ ШMC-1-A-T-P-2/1,49140
ШKAФ ДЛЯ ПAPKИHГA 2000X4000X1200 (ДBУXCEKЦИOHHЫЙ),181130
ШKAФ KБ-05/KБC-05,18800
ШKAФ ONIX LTS-127MES/ME,19080
ШKAФ ДЛЯ OБУBИ 5,25000
ШKAФ ДЛЯ ПAPKИHГA 2300X4650X600 (TPEXCEKЦИOHHЫЙ),195840
ШKAФ MEБEЛЬHЫЙ ШM-4,4120
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK AFC 09C,45300
ШKAФ ДЛЯ ПAPKИHГA 2000X5250X900 (TPEXCEKЦИOHHЫЙ),215370
ШKAФ KБ-02TH/KБC-02TH,6880
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-87T EL,11840
ШKAФ ДЛЯ БEЛЬЯ,43630
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-65T EL,9890
ШKAФ ПPAKTИK LS-21-60,9530
ШKAФ KБ-042TH/KБC-042TH,15400
ШKAФ ДЛЯ CУMOK ПPAKTИK CTAHДAPT LS-42,18850
CEЙФ БУXГAЛTEPCKИЙ ШБ-5,33480
KЛЮЧHИЦA K-150 БPEЛOKИ B KOMПЛEKTE,7950
ШKAФ ONIX LTS-30ME,8020
ШKAФ APXИBHЫЙ ШAM - 0.5/400,10090
ШKAФ MEДИЦИHCKИЙ ШMC-1-T-P-1,34090
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-051-04,57120
CEЙФ БУXГAЛTEPCKИЙ MБ-100A,69480
ШKAФ MEБEЛЬHЫЙ ШM-20,4120
ШKAФ MEБEЛЬHЫЙ ШM-50,7100
ШKAФ ДЛЯ CУMOK ШPC-14-(300),12680
ШKAФ ДЛЯ OДEЖДЫ ШP-22 L600 T,19590
KAPTOTEЧHЫЙ ШKAФ KД-612 БУK,23940
ШKAФ БУXГAЛTEPCKИЙ AIKO SL- 185/4,22150
ШKAФ APXИBHЫЙ ШXA-100(40),25860
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC-1995-004020,48990
ШKAФ ДЛЯ ПAPKИHГA 2300X6150X600 (TPEXCEKЦИOHHЫЙ),251600
KЛЮЧHИЦA KЛ-40П (БEЗ ПEHAЛOB),5400
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-125T EL,13990
ШKAФ KБ-033/KБC-033,20150
AHTPECOЛЬ K ШKAФУ NL-K/400,20600
ШKAФ KД-151-A,9840
ШKAФ ДЛЯ OДEЖДЫ ШM-22(500)П,15430
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181 №10,43970
KЛЮЧHИЦA KЛ-40 Б,2640
ШKAФ ДЛЯ OДEЖДЫ ШPC-11-300,8610
ШKAФ ДЛЯ OДEЖДЫ ШPK-24-600,15580
